date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:38:45	185702/185702	---M--	200	added ('OK')	image/jpeg	etag:%229052e52211b7427f1b5115193d4c56c7%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_guestandspeakandcns.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_guestandspeakandcns.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:38:48	368157/368157	---M--	200	added ('OK')	image/jpeg	etag:%22c73fba29bfbeeaddce8cbdd534b94a19%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_chocaltebox1.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_chocaltebox1.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:38:49	572259/572259	---M--	200	added ('OK')	image/jpeg	etag:%2252a6b417541641e9ccfccb8601ab630c%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_diwaliandpackage.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_diwaliandpackage.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:39:01	91392/91392	---M--	200	added ('OK')	image/jpeg	etag:%228d937b7bf0431377bf5c9fa2e4500348%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_carftandwedding2.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_carftandwedding2.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:39:01	79364/79364	---M--	200	added ('OK')	image/jpeg	etag:%229213e8d648d97887cc17168510333674%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_creaftandwedding3.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_creaftandwedding3.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:39:10	128580/128580	---M--	200	added ('OK')	image/jpeg	etag:%2273760ad49aedd29c74bf50f0417bc81a%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_craftandwedding4.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_craftandwedding4.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:39:14	83284/83284	---M--	200	added ('OK')	image/jpeg	etag:%22d533971c9d803da8e10cd259c66920e6%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_craftandwedding5.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_craftandwedding5.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:39:28	93426/93426	---M--	200	added ('OK')	image/jpeg	etag:%2206651887c8492c7d5d9d5cabe7b54887%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_coupleofferdriend1.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_coupleofferdriend1.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:39:45	117770/117770	---M--	200	added ('OK')	image/jpeg	etag:%223ac64fda2092adb987e1e9a374a4c118%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_creativefriends1.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_creativefriends1.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:39:51	297162/297162	---M--	200	added ('OK')	image/jpeg	etag:%22f4d58b11a4dae0986b29236f52fe326e%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_freidayandfrest3.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_freidayandfrest3.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:40:01	318478/318478	---M--	200	added ('OK')	image/jpeg	etag:%22bcce3d9111e73c74d30f8df2e7ccaa7a%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_fridayandfesta1.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_fridayandfesta1.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:40:02	127128/127128	---M--	200	added ('OK')	image/jpeg	etag:%22d217693a3e20a7ca11c8b8c8ae592e20%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_facadeoffers1.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_facadeoffers1.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:40:08	122419/122419	---M--	200	added ('OK')	image/jpeg	etag:%224847ece6ee497a49c6a647a81ff3b83b%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_foodoffernewj1.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_foodoffernewj1.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:40:44	278771/278771	---M--	200	added ('OK')	image/jpeg	etag:%22982eb79add81256a9093f94dfeba8e4a%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_celebrityvisti.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_celebrityvisti.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:40:59	383118/383118	---M--	200	added ('OK')	image/jpeg	etag:%222b322431d1b7c2b826ab267e4056f249%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_menussunsunad.jpeg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_menussunsunad.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:01	120699/120699	---M--	200	added ('OK')	image/jpeg	etag:%222d7f30c4b0feca4583100b097ba27fdf%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_haaochireopennew.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_haaochireopennew.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:13	436614/436614	---M--	200	added ('OK')	image/jpeg	etag:%22cf8cbb72d2ae655682fae4b699449e02%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_menusunsand12.jpeg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_menusunsand12.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:19	5156887/5156887	---M--	200	added ('OK')	application/pdf	etag:%224eb017-5acd0d03528df%22	http://www.sunnsandhotel.com/sun%20and%20sand%20takewaymenu.pdf	C:/My%20Web%20Sites/A1/www.sunnsandhotel.com/sun%20and%20sand%20takewaymenu.pdf	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:19	233859/233859	---M--	200	added ('OK')	image/jpeg	etag:%220018c2a3ecdb9579da164e161a8d7891%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_sunnsandbeach4.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_sunnsandbeach4.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:19	327064/327064	---M--	200	added ('OK')	image/jpeg	etag:%22aa29e197c8da231ca13fa390ef574279%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_weareopen2.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_weareopen2.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:19	408305/408305	---M--	200	added ('OK')	image/jpeg	etag:%2269f4d268f645a9b237b1090ffdcfe159%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_weddingandatandsunandnsand.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_weddingandatandsunandnsand.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:20	186734/186734	---M--	200	added ('OK')	image/jpeg	etag:%2206242ad8e9ea0926f750a2b03435dab4%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_sunnsandbeach3.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_sunnsandbeach3.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:21	169311/169311	---M--	200	added ('OK')	image/jpeg	etag:%2226e13ab250714a24a28214dab419485f%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_sunnsandbeach2.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_sunnsandbeach2.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:22	216378/216378	---M--	200	added ('OK')	image/jpeg	etag:%22bd508dbee4f3e0093aa431ee9b7806f2%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_sunnsandbeach1.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_sunnsandbeach1.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:23	352094/352094	---M--	200	added ('OK')	image/jpeg	etag:%22d6b685bd45c6c55119981c03a748ac6e%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_TrioandFlavouredandTigerandPrawns.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_TrioandFlavouredandTigerandPrawns.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:23	294993/294993	---M--	200	added ('OK')	image/jpeg	etag:%2248c6e8afc053adbe52a39764af1de3a1%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_sundaandmenu1.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_sundaandmenu1.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:24	326136/326136	---M--	200	added ('OK')	image/jpeg	etag:%22eb684a03537c80185b5cedbb0621b659%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_sundayandmenu2.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_sundayandmenu2.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:25	313982/313982	---M--	200	added ('OK')	image/jpeg	etag:%22ccbab6a3c9e16dc98bae00c54aec4b90%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_KoftaeNafess.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_KoftaeNafess.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:26	118054/118054	---M--	200	added ('OK')	image/jpeg	etag:%22268221008d1f5d32db5226826a59063a%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_ipl2.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_ipl2.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:27	113756/113756	---M--	200	added ('OK')	image/jpeg	etag:%220f16f5ed9b7ab6af8f4e61a8db0313c0%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_ipl1.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_ipl1.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:27	348629/348629	---M--	200	added ('OK')	image/jpeg	etag:%224457a2f33db51b78490e66bb7e02165c%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_breakfastandandbed.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_breakfastandandbed.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:29	324211/324211	---M--	200	added ('OK')	image/jpeg	etag:%22ff7e7eef5f7527a1f7b9b9fff2135cd3%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_inhousebakery2.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_inhousebakery2.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:29	313418/313418	---M--	200	added ('OK')	image/jpeg	etag:%2229d3e742ae851d5972b612e3766ae4b9%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_meetingsandrooms.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_meetingsandrooms.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:30	187550/187550	---M--	200	added ('OK')	image/jpeg	etag:%2251206b9acc69a7b6126f877b2530ca5b%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_fishandchips.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_fishandchips.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:31	423203/423203	---M--	200	added ('OK')	image/jpeg	etag:%2208d76c1f1663dce04cd863bb8cf29da4%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_destinationandwedding.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_destinationandwedding.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:32	401151/401151	---M--	200	added ('OK')	image/jpeg	etag:%226635f5f6e6fa3bb41e84fc7b7e010dad%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_beaachrfrontandotels.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_beaachrfrontandotels.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:33	265684/265684	---M--	200	added ('OK')	image/jpeg	etag:%22fb6e6d5fbdc25196b145939a6d90709b%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Pomodori_Pasta.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Pomodori_Pasta.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:33	342063/342063	---M--	200	added ('OK')	image/jpeg	etag:%22b268f48a75ef25b9e359274de250f818%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_sunandnsandandcalender.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_sunandnsandandcalender.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:34	1061240/1061240	---M--	200	added ('OK')	image/jpeg	etag:%220168ff89486ba7c62e52c55e7373f1b8%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Sun_and_SandandCalender_Aug_Postand01.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Sun_and_SandandCalender_Aug_Postand01.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:36	653751/653751	---M--	200	added ('OK')	image/jpeg	etag:%22dcdd47d90036c7674e5c4e5dd46475a6%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Sun_and_SandandCalender_Aug_Postand03.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Sun_and_SandandCalender_Aug_Postand03.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:36	706956/706956	---M--	200	added ('OK')	image/jpeg	etag:%225cf50b3318a82223bfd47b4a50309149%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Sun_and_SandandCalender_Aug_Postand04.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Sun_and_SandandCalender_Aug_Postand04.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:37	958095/958095	---M--	200	added ('OK')	image/jpeg	etag:%2229a627f26fa4ad52f3f14664901c47a9%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Sun_and_SandandCalender_Aug_Postand05.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Sun_and_SandandCalender_Aug_Postand05.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:38	425536/425536	---M--	200	added ('OK')	image/jpeg	etag:%22320363b147a672ee2a1d1b1b4733e126%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Sun_and_SandandCalender_Aug_Postand07.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Sun_and_SandandCalender_Aug_Postand07.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:38	467661/467661	---M--	200	added ('OK')	image/jpeg	etag:%22b097863a350319c730bbebd0dd0a6e76%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Sun_and_SandandCalender_Aug_Postand09.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Sun_and_SandandCalender_Aug_Postand09.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:39	603023/603023	---M--	200	added ('OK')	image/jpeg	etag:%22e01b6a2a2b3bf95b4f0df86303ae22c6%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Sun_and_SandandCalender_Aug_Postand08.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_Sun_and_SandandCalender_Aug_Postand08.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:40	71225/71225	---M--	200	added ('OK')	image/jpeg	etag:%22c362a057060d7f1aea02c834526c3749%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_wfhandmenu1.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_wfhandmenu1.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:41	108156/108156	---M--	200	added ('OK')	image/jpeg	etag:%226e8a8af57724fcf60624e10578088811%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_fridayandfiest2.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_fridayandfiest2.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:42	94553/94553	---M--	200	added ('OK')	image/jpeg	etag:%227fd25c77b6184176b0b781c0d7ade304%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_fridayandfiesta1.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_fridayandfiesta1.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:43	282652/282652	---M--	200	added ('OK')	image/jpeg	etag:%2262af0075531b929871b4bc26b298316d%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_SetandMenuandRev.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_SetandMenuandRev.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:44	276558/276558	---M--	200	added ('OK')	image/jpeg	etag:%226e2e17baf8d6e30733e3b079625c6000%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_advacneandpurchaseandpromtion.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_advacneandpurchaseandpromtion.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:41:47	12795/12795	---M-Z	200	added ('OK')	text/css	etag:W/%2231fb-G+m3m+AqHPxdlsSl4P649HK6vZU%22	https://cdn.jsdelivr.net/npm/@fancyapps/fancybox@3.5.7/dist/jquery.fancybox.min.css	C:/My%20Web%20Sites/A1/cdn.jsdelivr.net/npm/@fancyapps/fancybox@3.5.7/dist/jquery.fancybox.min.css	(from http://www.sunnsandhotel.com/gallery.htm)
15:41:50	68253/68253	---M-Z	200	added ('OK')	application/javascript	etag:W/%2210a9d-YYFBLnOWZpbQjh5bEkOlctDyK6Y%22	https://cdn.jsdelivr.net/npm/@fancyapps/fancybox@3.5.7/dist/jquery.fancybox.min.js	C:/My%20Web%20Sites/A1/cdn.jsdelivr.net/npm/@fancyapps/fancybox@3.5.7/dist/jquery.fancybox.min.js	(from http://www.sunnsandhotel.com/gallery.htm)
15:41:57	37988/37988	---M--	200	added ('OK')	image/jpeg	etag:%229464-5918f4b6e51ef%22	http://www.sunnsandhotel.com/images/midium_63daa7e41f8b599363119761dc0578a1_thumb.jpg	C:/My%20Web%20Sites/A1/www.sunnsandhotel.com/images/midium_63daa7e41f8b599363119761dc0578a1_thumb.jpg	(from http://www.sunnsandhotel.com/gallery.htm)
15:42:15	175733/175733	---M--	200	added ('OK')	image/jpeg	etag:%222ae75-5918f4405688f%22	http://www.sunnsandhotel.com/images/63daa7e41f8b599363119761dc0578a1.jpg	C:/My%20Web%20Sites/A1/www.sunnsandhotel.com/images/63daa7e41f8b599363119761dc0578a1.jpg	(from http://www.sunnsandhotel.com/gallery.htm)
15:42:21	35064/35064	---M--	200	added ('OK')	image/jpeg	etag:%2288f8-5918f4b7fa76f%22	http://www.sunnsandhotel.com/images/midium_6451463747e897dc5af38206496332fc_thumb.jpg	C:/My%20Web%20Sites/A1/www.sunnsandhotel.com/images/midium_6451463747e897dc5af38206496332fc_thumb.jpg	(from http://www.sunnsandhotel.com/gallery.htm)
15:42:22	336819/336819	---M--	200	added ('OK')	image/jpeg	etag:%22993e9bc78e437aa7247d66edd616dab4%22	https://dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_newandfinalandstandeemain.jpg	C:/My%20Web%20Sites/A1/dec1osz9a7g7e.cloudfront.net/Sun_n_Sand_beta_Sun_n_Sand_beta_newandfinalandstandeemain.jpg	(from http://www.sunnsandhotel.com/promotions.htm)
15:42:25	177198/177198	---M--	200	added ('OK')	image/jpeg	etag:%222b42e-5918f441bbf4f%22	http://www.sunnsandhotel.com/images/6451463747e897dc5af38206496332fc.jpg	C:/My%20Web%20Sites/A1/www.sunnsandhotel.com/images/6451463747e897dc5af38206496332fc.jpg	(from http://www.sunnsandhotel.com/gallery.htm)
15:42:27	27243/27243	---M--	200	added ('OK')	image/jpeg	etag:%226a6b-5918f4c4b928f%22	http://www.sunnsandhotel.com/images/midium_b318261eef427db6b4b478940ae2bb7d_thumb.jpg	C:/My%20Web%20Sites/A1/www.sunnsandhotel.com/images/midium_b318261eef427db6b4b478940ae2bb7d_thumb.jpg	(from http://www.sunnsandhotel.com/gallery.htm)
15:42:34	41054/41054	---M--	200	added ('OK')	image/jpeg	etag:%22a05e-5918f4b07b84f%22	http://www.sunnsandhotel.com/images/midium_20e6ad3dbe787d48578d35be29018470_thumb.jpg	C:/My%20Web%20Sites/A1/www.sunnsandhotel.com/images/midium_20e6ad3dbe787d48578d35be29018470_thumb.jpg	(from http://www.sunnsandhotel.com/gallery.htm)
15:42:40	120265/120265	---M--	200	added ('OK')	image/jpeg	etag:%221d5c9-5918f45f3f9ef%22	http://www.sunnsandhotel.com/images/b318261eef427db6b4b478940ae2bb7d.jpg	C:/My%20Web%20Sites/A1/www.sunnsandhotel.com/images/b318261eef427db6b4b478940ae2bb7d.jpg	(from http://www.sunnsandhotel.com/gallery.htm)
15:42:44	380681/380681	---M--	200	added ('OK')	image/jpeg	etag:%225cf09-5918f4690498f%22	http://www.sunnsandhotel.com/images/big_1a1b2a18b6fe823ad8cd227cfc10adf2_thumb.jpg	C:/My%20Web%20Sites/A1/www.sunnsandhotel.com/images/big_1a1b2a18b6fe823ad8cd227cfc10adf2_thumb.jpg	(from http://www.sunnsandhotel.com/gallery.htm)
15:42:47	38334/38334	---M--	200	added ('OK')	image/jpeg	etag:%2295be-5918f4bb1468f%22	http://www.sunnsandhotel.com/images/midium_74daf505134d1c6e05fc17dc948a6a96_thumb.jpg	C:/My%20Web%20Sites/A1/www.sunnsandhotel.com/images/midium_74daf505134d1c6e05fc17dc948a6a96_thumb.jpg	(from http://www.sunnsandhotel.com/gallery.htm)
15:42:51	25877/25877	---M--	200	added ('OK')	image/jpeg	etag:%226515-5918f4ae8496f%22	http://www.sunnsandhotel.com/images/midium_1646e662af8173fe14885f47ec4e18ab_thumb.jpg	C:/My%20Web%20Sites/A1/www.sunnsandhotel.com/images/midium_1646e662af8173fe14885f47ec4e18ab_thumb.jpg	(from http://www.sunnsandhotel.com/gallery.htm)
